X,colout,Sdepth,UTMX,UTMY
4457,4.64,3.5,380000,4312000
4458,3.25,4,380000,4312000
4459,2.37,4.5,380000,4312000
4460,1.85,5,380000,4312000
4461,1.35,5.5,380000,4312000
4462,0.97,6,380000,4312000
4463,0.79,6.5,380000,4312000
4464,0.68,7,380000,4312000
4465,0.54,7.5,380000,4312000
4466,0.45,8,380000,4312000
4467,0.46,8.5,380000,4312000
4468,0.47,9,380000,4312000
4469,0.49,9.5,380000,4312000
4470,0.51,10,380000,4312000
4471,0.54,10.5,380000,4312000
4472,0.58,11,380000,4312000
4473,0.39,11.5,380000,4312000
4474,0.4,12,380000,4312000
4475,0.41,12.5,380000,4312000
4476,0.41,13,380000,4312000
4477,0.43,13.5,380000,4312000
4478,0.44,14,380000,4312000
4479,0.46,14.5,380000,4312000
4345,7.49,0,380000,4313000
4346,6.97,0.5,380000,4313000
4347,6.27,1,380000,4313000
4348,5.85,1.5,380000,4313000
4349,5.53,2,380000,4313000
4350,5.22,2.5,380000,4313000
4351,4.93,3,380000,4313000
4352,4.67,3.5,380000,4313000
4353,3.33,4,380000,4313000
4354,2.41,4.5,380000,4313000
4355,1.92,5,380000,4313000
4356,1.43,5.5,380000,4313000
4357,1.03,6,380000,4313000
4358,0.83,6.5,380000,4313000
4359,0.71,7,380000,4313000
4360,0.55,7.5,380000,4313000
4361,0.46,8,380000,4313000
4362,0.46,8.5,380000,4313000
4363,0.48,9,380000,4313000
4364,0.5,9.5,380000,4313000
4365,0.52,10,380000,4313000
4366,0.55,10.5,380000,4313000
4367,0.59,11,380000,4313000
4368,0.39,11.5,380000,4313000
4369,0.4,12,380000,4313000
4370,0.41,12.5,380000,4313000
4371,0.41,13,380000,4313000
4372,0.43,13.5,380000,4313000
4255,7.48,0,381000,4314000
4256,6.95,0.5,381000,4314000
4257,6.32,1,381000,4314000
4258,5.98,1.5,381000,4314000
4259,5.63,2,381000,4314000
4260,5.3,2.5,381000,4314000
4261,5.03,3,381000,4314000
4262,4.73,3.5,381000,4314000
4263,3.44,4,381000,4314000
4264,2.45,4.5,381000,4314000
4265,1.98,5,381000,4314000
4266,1.52,5.5,381000,4314000
4267,1.08,6,381000,4314000
4268,0.87,6.5,381000,4314000
4269,0.74,7,381000,4314000
4270,0.57,7.5,381000,4314000
4271,0.46,8,381000,4314000
4272,0.47,8.5,381000,4314000
4273,0.49,9,381000,4314000
4274,0.51,9.5,381000,4314000
4275,0.53,10,381000,4314000
4276,0.57,10.5,381000,4314000
4277,0.6,11,381000,4314000
4278,0.39,11.5,381000,4314000
4279,0.4,12,381000,4314000
4143,7.53,0,381000,4315000
4144,7,0.5,381000,4315000
4145,6.38,1,381000,4315000
4146,6.03,1.5,381000,4315000
4147,5.68,2,381000,4315000
4148,5.37,2.5,381000,4315000
4149,5.12,3,381000,4315000
4150,4.76,3.5,381000,4315000
4151,3.49,4,381000,4315000
4152,2.47,4.5,381000,4315000
4153,2.02,5,381000,4315000
4154,1.56,5.5,381000,4315000
4155,1.11,6,381000,4315000
4156,0.89,6.5,381000,4315000
4157,0.76,7,381000,4315000
4158,0.58,7.5,381000,4315000
4159,0.47,8,381000,4315000
4160,0.47,8.5,381000,4315000
4161,0.49,9,381000,4315000
4162,0.51,9.5,381000,4315000
4163,0.54,10,381000,4315000
4164,0.57,10.5,381000,4315000
4165,0.61,11,381000,4315000
4166,0.39,11.5,381000,4315000
4065,7.52,0,382000,4316000
4066,6.95,0.5,382000,4316000
4067,6.22,1,382000,4316000
4068,5.82,1.5,382000,4316000
4069,5.46,2,382000,4316000
4070,5.23,2.5,382000,4316000
4071,5.16,3,382000,4316000
4072,4.89,3.5,382000,4316000
4073,3.54,4,382000,4316000
4074,2.49,4.5,382000,4316000
4075,2.04,5,382000,4316000
4076,1.59,5.5,382000,4316000
4077,1.13,6,382000,4316000
4078,0.91,6.5,382000,4316000
4079,0.77,7,382000,4316000
4080,0.58,7.5,382000,4316000
4081,0.47,8,382000,4316000
4082,0.48,8.5,382000,4316000
4083,0.49,9,382000,4316000
4084,0.51,9.5,382000,4316000
4085,0.54,10,382000,4316000
4086,0.58,10.5,382000,4316000
3951,7.67,0,382000,4317000
3952,7.16,0.5,382000,4317000
3953,6.37,1,382000,4317000
3954,5.9,1.5,382000,4317000
3955,5.55,2,382000,4317000
3956,5.41,2.5,382000,4317000
3957,5.49,3,382000,4317000
3958,4.94,3.5,382000,4317000
3959,3.55,4,382000,4317000
3960,2.5,4.5,382000,4317000
3961,2.05,5,382000,4317000
3962,1.6,5.5,382000,4317000
3963,1.14,6,382000,4317000
3964,0.91,6.5,382000,4317000
3965,0.77,7,382000,4317000
3966,0.58,7.5,382000,4317000
3967,0.47,8,382000,4317000
3968,0.48,8.5,382000,4317000
3969,0.49,9,382000,4317000
3970,0.51,9.5,382000,4317000
3971,0.54,10,382000,4317000
3972,0.58,10.5,382000,4317000
3889,6.68,0,383000,4318000
3890,5.63,0.5,383000,4318000
3891,4.85,1,383000,4318000
3892,4.61,1.5,383000,4318000
3893,4.18,2,383000,4318000
3894,3.68,2.5,383000,4318000
3895,3.43,3,383000,4318000
3896,4.9,3.5,383000,4318000
3897,3.57,4,383000,4318000
3898,2.49,4.5,383000,4318000
3899,2.04,5,383000,4318000
3900,1.59,5.5,383000,4318000
3901,1.14,6,383000,4318000
3902,0.91,6.5,383000,4318000
3903,0.77,7,383000,4318000
3904,0.58,7.5,383000,4318000
3905,0.47,8,383000,4318000
3906,0.48,8.5,383000,4318000
3907,0.49,9,383000,4318000
3908,0.51,9.5,383000,4318000
3617,6.5,1,381000,4321000
3620,5.53,2.5,381000,4321000
3623,3.62,4,381000,4321000
3626,1.53,5.5,381000,4321000
3629,0.75,7,381000,4321000
3645,7.3,0,383000,4321000
3648,5.51,1.5,383000,4321000
3651,4.59,3,383000,4321000
3654,2.44,4.5,383000,4321000
3657,1.11,6,383000,4321000
3660,0.57,7.5,383000,4321000
3661,7.17,0,384000,4321000
3664,5.53,1.5,384000,4321000
3667,4.46,3,384000,4321000
3670,2.43,4.5,384000,4321000
3673,1.1,6,384000,4321000
3676,0.57,7.5,384000,4321000
3544,7.25,0,384000,4322000
3545,6.59,0.5,384000,4322000
3546,5.97,1,384000,4322000
3547,5.7,1.5,384000,4322000
3548,5.34,2,384000,4322000
3549,4.95,2.5,384000,4322000
3550,4.64,3,384000,4322000
3551,4.76,3.5,384000,4322000
3552,3.72,4,384000,4322000
3553,2.4,4.5,384000,4322000
3554,1.99,5,384000,4322000
3555,1.67,5.5,384000,4322000
3556,1.26,6,384000,4322000
3557,0.88,6.5,384000,4322000
3558,0.74,7,384000,4322000
3559,0.57,7.5,384000,4322000
3375,7.74,0,380000,4323000
3377,6.49,1,380000,4323000
3379,5.1,2,380000,4323000
3381,5,3,380000,4323000
3383,3.53,4,380000,4323000
3385,1.95,5,380000,4323000
3387,1.11,6,380000,4323000
3422,6.79,0.5,384000,4323000
3424,5.46,1.5,384000,4323000
3426,5.08,2.5,384000,4323000
3428,4.72,3.5,384000,4323000
3430,2.48,4.5,384000,4323000
3432,1.77,5.5,384000,4323000
3303,7.26,0,385000,4324000
3304,6.65,0.5,385000,4324000
3305,6.08,1,385000,4324000
3306,5.82,1.5,385000,4324000
3307,5.46,2,385000,4324000
3308,5.02,2.5,385000,4324000
3309,4.55,3,385000,4324000
3310,4.66,3.5,385000,4324000
3311,3.85,4,385000,4324000
3312,2.46,4.5,385000,4324000
3313,2.16,5,385000,4324000
3314,1.87,5.5,385000,4324000
3315,1.48,6,385000,4324000
3316,0.93,6.5,385000,4324000
3162,7.26,0,385000,4325000
3163,6.7,0.5,385000,4325000
3164,6.16,1,385000,4325000
3165,5.9,1.5,385000,4325000
3166,5.55,2,385000,4325000
3167,5.09,2.5,385000,4325000
3168,4.55,3,385000,4325000
3169,4.55,3.5,385000,4325000
3170,3.77,4,385000,4325000
3171,2.44,4.5,385000,4325000
3172,2.18,5,385000,4325000
3173,1.95,5.5,385000,4325000
3174,1.58,6,385000,4325000
3175,0.93,6.5,385000,4325000
3176,0.77,7,385000,4325000
3038,7.24,0,386000,4326000
3039,6.72,0.5,386000,4326000
3040,6.22,1,386000,4326000
3041,5.97,1.5,386000,4326000
3042,5.63,2,386000,4326000
3043,5.13,2.5,386000,4326000
3044,4.48,3,386000,4326000
3045,4.4,3.5,386000,4326000
3046,3.7,4,386000,4326000
3047,2.42,4.5,386000,4326000
3048,2.21,5,386000,4326000
3049,2.09,5.5,386000,4326000
3050,1.75,6,386000,4326000
3051,0.94,6.5,386000,4326000
3052,0.77,7,386000,4326000
3053,0.58,7.5,386000,4326000
2922,7.2,0,387000,4327000
2923,6.74,0.5,387000,4327000
2924,6.29,1,387000,4327000
2925,6.06,1.5,387000,4327000
2926,5.72,2,387000,4327000
2927,5.18,2.5,387000,4327000
2928,4.39,3,387000,4327000
2929,4.2,3.5,387000,4327000
2930,3.58,4,387000,4327000
2931,2.39,4.5,387000,4327000
2932,2.22,5,387000,4327000
2933,2.25,5.5,387000,4327000
2814,6.77,0.5,387000,4328000
2816,6.15,1.5,387000,4328000
2818,5.23,2.5,387000,4328000
2820,3.94,3.5,387000,4328000
2822,2.35,4.5,387000,4328000
2710,6.79,0.5,387000,4329000
2712,6.25,1.5,387000,4329000
2714,5.29,2.5,387000,4329000
2716,3.66,3.5,387000,4329000
2718,2.3,4.5,387000,4329000
2719,7.13,0,388000,4329000
2721,6.43,1,388000,4329000
2723,5.92,2,388000,4329000
2725,4.2,3,388000,4329000
2727,3.2,4,388000,4329000
2610,7.1,0,387000,4330000
2611,6.81,0.5,387000,4330000
2612,6.5,1,387000,4330000
2613,6.34,1.5,387000,4330000
2614,6.02,2,387000,4330000
2615,5.33,2.5,387000,4330000
2616,4.11,3,387000,4330000
2617,3.36,3.5,387000,4330000
2618,2.94,4,387000,4330000
2619,2.24,4.5,387000,4330000
2620,2.16,5,387000,4330000
2621,2.64,5.5,387000,4330000
2503,7.06,0,386000,4331000
2504,6.83,0.5,386000,4331000
2505,6.56,1,386000,4331000
2506,6.41,1.5,386000,4331000
2507,6.1,2,386000,4331000
2508,5.37,2.5,386000,4331000
2509,4.03,3,386000,4331000
2510,3.1,3.5,386000,4331000
2511,2.72,4,386000,4331000
2512,2.17,4.5,386000,4331000
2513,2.11,5,386000,4331000
2514,2.69,5.5,386000,4331000
2515,2.48,6,386000,4331000
2516,0.97,6.5,386000,4331000
2517,0.77,7,386000,4331000
2518,0.58,7.5,386000,4331000
2421,6.9,0.5,386000,4332000
2423,6.24,1.5,386000,4332000
2425,5.47,2.5,386000,4332000
2427,2.9,3.5,386000,4332000
2429,2.1,4.5,386000,4332000
2431,2.83,5.5,386000,4332000
2331,7.06,0,385000,4333000
2332,6.91,0.5,385000,4333000
2333,6.61,1,385000,4333000
2334,6.3,1.5,385000,4333000
2335,5.92,2,385000,4333000
2336,5.48,2.5,385000,4333000
2337,3.95,3,385000,4333000
2338,2.81,3.5,385000,4333000
2339,2.32,4,385000,4333000
2340,2.07,4.5,385000,4333000
2341,2.04,5,385000,4333000
2342,2.86,5.5,385000,4333000
2251,6.89,0.5,385000,4334000
2253,6.42,1.5,385000,4334000
2255,5.48,2.5,385000,4334000
2257,2.69,3.5,385000,4334000
2259,2.02,4.5,385000,4334000
2262,6.87,0.5,386000,4334000
2264,6.5,1.5,386000,4334000
2266,5.47,2.5,386000,4334000
2268,2.6,3.5,386000,4334000
2270,1.98,4.5,386000,4334000
2175,6.98,0,386000,4335000
2177,6.71,1,386000,4335000
2179,6.25,2,386000,4335000
2181,3.79,3,386000,4335000
2183,2.15,4,386000,4335000
2001,7.02,0,389000,4337000
2002,6.91,0.5,389000,4337000
2003,6.74,1,389000,4337000
2004,6.55,1.5,389000,4337000
2005,6.23,2,389000,4337000
2006,5.5,2.5,389000,4337000
2007,3.92,3,389000,4337000
2008,2.68,3.5,389000,4337000
2009,2.3,4,389000,4337000
2010,2.08,4.5,389000,4337000
2011,2.06,5,389000,4337000
1580,7.35,0,392000,4341000
1581,7.21,0.5,392000,4341000
1582,7.07,1,392000,4341000
1583,6.92,1.5,392000,4341000
1584,6.73,2,392000,4341000
1585,6.37,2.5,392000,4341000
1586,5.8,3,392000,4341000
1587,5.13,3.5,392000,4341000
1588,4.62,4,392000,4341000
1589,4.32,4.5,392000,4341000
1590,4.18,5,392000,4341000
1591,4.8,5.5,392000,4341000
1592,4.8,6,392000,4341000
1593,4.8,6.5,392000,4341000
1594,4.8,7,392000,4341000
1504,7.46,0,393000,4343000
1505,7.32,0.5,393000,4343000
1506,7.17,1,393000,4343000
1507,7.02,1.5,393000,4343000
1508,6.86,2,393000,4343000
1509,6.63,2.5,393000,4343000
1510,6.36,3,393000,4343000
1511,5.84,3.5,393000,4343000
1512,5.26,4,393000,4343000
1190,7.45,0,391000,4347000
1192,7.16,1,391000,4347000
1194,6.84,2,391000,4347000
1196,6.33,3,391000,4347000
1198,5.26,4,391000,4347000
1200,4.76,5,391000,4347000
1059,7.45,0,394000,4349000
1060,7.24,0.5,394000,4349000
1061,7.1,1,394000,4349000
1062,6.92,1.5,394000,4349000
1063,6.76,2,394000,4349000
1064,6.53,2.5,394000,4349000
1065,6.28,3,394000,4349000
1066,5.82,3.5,394000,4349000
1067,5.34,4,394000,4349000
991,7.41,0,394000,4350000
992,7.28,0.5,394000,4350000
993,7.04,1,394000,4350000
994,6.86,1.5,394000,4350000
995,6.69,2,394000,4350000
996,6.46,2.5,394000,4350000
997,6.21,3,394000,4350000
918,7.42,0,393000,4351000
919,7.28,0.5,393000,4351000
920,7.02,1,393000,4351000
921,6.82,1.5,393000,4351000
922,6.65,2,393000,4351000
923,6.41,2.5,393000,4351000
924,6.15,3,393000,4351000
925,5.77,3.5,393000,4351000
926,5.4,4,393000,4351000
927,5.18,4.5,393000,4351000
928,5.07,5,393000,4351000
929,4.8,5.5,393000,4351000
875,7.33,0,395000,4352000
876,7.14,0.5,395000,4352000
877,6.88,1,395000,4352000
878,6.71,1.5,395000,4352000
879,6.53,2,395000,4352000
880,6.3,2.5,395000,4352000
881,6.11,3,395000,4352000
882,5.87,3.5,395000,4352000
843,7.09,0,397000,4353000
844,6.94,0.5,397000,4353000
845,6.73,1,397000,4353000
846,6.6,1.5,397000,4353000
847,6.41,2,397000,4353000
848,6.2,2.5,397000,4353000
849,6.09,3,397000,4353000
850,6,3.5,397000,4353000
851,5.91,4,397000,4353000
787,7.11,0,396000,4354000
788,6.95,0.5,396000,4354000
789,6.73,1,396000,4354000
790,6.6,1.5,396000,4354000
791,6.41,2,396000,4354000
792,6.2,2.5,396000,4354000
793,6.09,3,396000,4354000
794,6,3.5,396000,4354000
795,5.93,4,396000,4354000
796,5.88,4.5,396000,4354000
797,5.86,5,396000,4354000
743,6.89,0,398000,4355000
744,6.77,0.5,398000,4355000
745,6.66,1,398000,4355000
746,6.55,1.5,398000,4355000
747,6.36,2,398000,4355000
748,6.15,2.5,398000,4355000
749,6.1,3,398000,4355000
750,6.09,3.5,398000,4355000
751,6.08,4,398000,4355000
752,6.08,4.5,398000,4355000
753,6.07,5,398000,4355000
692,6.85,0,399000,4356000
693,6.75,0.5,399000,4356000
694,6.65,1,399000,4356000
695,6.55,1.5,399000,4356000
696,6.35,2,399000,4356000
697,6.15,2.5,399000,4356000
698,6.1,3,399000,4356000
699,6.1,3.5,399000,4356000
700,6.1,4,399000,4356000
701,6.1,4.5,399000,4356000
631,6.88,0,399000,4357000
632,6.77,0.5,399000,4357000
633,6.65,1,399000,4357000
634,6.55,1.5,399000,4357000
635,6.35,2,399000,4357000
636,6.15,2.5,399000,4357000
637,6.1,3,399000,4357000
638,6.09,3.5,399000,4357000
639,6.09,4,399000,4357000
602,6.92,0.5,402000,4358000
604,6.55,1.5,402000,4358000
606,6.18,2.5,402000,4358000
608,6.09,3.5,402000,4358000
611,6.96,0.5,403000,4358000
613,6.54,1.5,403000,4358000
615,6.19,2.5,403000,4358000
617,6.09,3.5,403000,4358000
55090,9.4,0,407500,4359500
55093,9.4,1.5,407500,4359500
55097,9.35,0.5,407750,4359500
55100,9.35,2,407750,4359500
55104,9.4,1,408000,4359500
55107,8.98,2.5,408000,4359500
55005,9.4,0,408250,4359750
55006,9.35,0.5,408250,4359750
55007,9.4,1,408250,4359750
55008,9.4,1.5,408250,4359750
55009,9.35,2,408250,4359750
55010,8.98,2.5,408250,4359750
499,7.14,0,406000,4360000
500,6.99,0.5,406000,4360000
501,6.54,1,406000,4360000
502,6.43,1.5,406000,4360000
503,6.33,2,406000,4360000
504,6.22,2.5,406000,4360000
505,6.16,3,406000,4360000
506,6.08,3.5,406000,4360000
507,5.99,4,406000,4360000
54966,9.4,0,410000,4360250
54967,9.35,0.5,410000,4360250
54968,9.4,1,410000,4360250
54969,9.4,1.5,410000,4360250
451,6.88,0.5,408000,4361000
453,6.34,1.5,408000,4361000
455,6.22,2.5,408000,4361000
456,7.03,0,409000,4361000
458,6.41,1,409000,4361000
460,6.27,2,409000,4361000
408,6.97,0,410000,4362000
409,6.75,0.5,410000,4362000
410,6.37,1,410000,4362000
411,6.26,1.5,410000,4362000
412,6.24,2,410000,4362000
413,6.21,2.5,410000,4362000
414,6.19,3,410000,4362000
415,6.08,3.5,410000,4362000
416,5.94,4,410000,4362000
417,5.87,4.5,410000,4362000
418,5.82,5,410000,4362000
344,6.93,0,411000,4363000
345,6.7,0.5,411000,4363000
346,6.37,1,411000,4363000
347,6.27,1.5,411000,4363000
348,6.26,2,411000,4363000
349,6.2,2.5,411000,4363000
350,6.1,3,411000,4363000
351,6.1,3.5,411000,4363000
352,6.1,4,411000,4363000
353,6.1,4.5,411000,4363000
313,6.89,0,412000,4364000
314,6.65,0.5,412000,4364000
315,6.33,1,412000,4364000
316,6.23,1.5,412000,4364000
317,6.23,2,412000,4364000
318,6.2,2.5,412000,4364000
319,6.1,3,412000,4364000
320,6.1,3.5,412000,4364000
321,6.1,4,412000,4364000
322,6.1,4.5,412000,4364000
276,6.88,0,413000,4365000
277,6.63,0.5,413000,4365000
278,6.32,1,413000,4365000
279,6.22,1.5,413000,4365000
280,6.22,2,413000,4365000
281,6.2,2.5,413000,4365000
282,6.1,3,413000,4365000
54686,6.84,0,414000,4365500
54687,6.6,0.5,414000,4365500
54688,6.31,1,414000,4365500
54666,6.6,0.5,414000,4366000
54668,6.21,1.5,414000,4366000
54670,6.21,2.5,414000,4366000
54677,6.83,0,415000,4366000
54679,6.32,1,415000,4366000
54681,6.23,2,415000,4366000
54683,6.5,3,415000,4366000
54651,6.84,0,414500,4366500
54652,6.6,0.5,414500,4366500
54653,6.32,1,414500,4366500
54654,6.22,1.5,414500,4366500
54655,6.22,2,414500,4366500
54656,6.22,2.5,414500,4366500
54657,6.5,3,414500,4366500
54629,6.6,0.5,414500,4367000
54632,6.22,2,414500,4367000
54636,6.33,1,415000,4367000
54639,6.23,2.5,415000,4367000
54608,6.83,0,415000,4367500
54609,6.6,0.5,415000,4367500
54610,6.33,1,415000,4367500
54611,6.24,1.5,415000,4367500
54612,6.24,2,415000,4367500
54613,6.23,2.5,415000,4367500
54614,6.5,3,415000,4367500
54593,6.6,0.5,415500,4368000
54595,6.26,1.5,415500,4368000
54597,6.25,2.5,415500,4368000
54600,6.6,0.5,416000,4368000
54602,6.28,1.5,416000,4368000
54604,6.27,2.5,416000,4368000
54574,6.8,0,416000,4368500
54575,6.6,0.5,416000,4368500
54576,6.37,1,416000,4368500
54577,6.29,1.5,416000,4368500
54578,6.28,2,416000,4368500
54579,6.27,2.5,416000,4368500
54580,6.5,3,416000,4368500
54581,6.5,3.5,416000,4368500
54553,6.78,0,416500,4369000
54554,6.6,0.5,416500,4369000
54555,6.4,1,416500,4369000
54556,6.33,1.5,416500,4369000
54557,6.31,2,416500,4369000
54558,6.3,2.5,416500,4369000
54559,6.5,3,416500,4369000
54560,6.5,3.5,416500,4369000
54561,6.5,4,416500,4369000
54529,6.76,0,417000,4369500
54530,6.6,0.5,417000,4369500
54531,6.43,1,417000,4369500
54532,6.36,1.5,417000,4369500
54533,6.34,2,417000,4369500
54534,6.33,2.5,417000,4369500
54535,6.5,3,417000,4369500
54536,6.5,3.5,417000,4369500
54537,6.5,4,417000,4369500
54503,6.74,0,417500,4370000
54504,6.6,0.5,417500,4370000
54505,6.46,1,417500,4370000
54506,6.4,1.5,417500,4370000
54507,6.38,2,417500,4370000
54508,6.36,2.5,417500,4370000
54509,6.5,3,417500,4370000
54480,6.72,0,418000,4370500
54481,6.6,0.5,418000,4370500
54482,6.49,1,418000,4370500
54483,6.44,1.5,418000,4370500
54484,6.41,2,418000,4370500
54485,6.39,2.5,418000,4370500
54486,6.5,3,418000,4370500
54450,6.68,0,419500,4371500
54451,6.6,0.5,419500,4371500
54452,6.56,1,419500,4371500
54453,6.52,1.5,419500,4371500
54454,6.48,2,419500,4371500
54420,6.66,0,420000,4372500
54421,6.6,0.5,420000,4372500
54422,6.58,1,420000,4372500
54423,6.55,1.5,420000,4372500
54424,6.5,2,420000,4372500
54408,6.66,0,420500,4373000
54409,6.6,0.5,420500,4373000
54410,6.59,1,420500,4373000
54411,6.56,1.5,420500,4373000
54412,6.51,2,420500,4373000
54413,6.49,2.5,420500,4373000
54414,6.5,3,420500,4373000
54387,6.65,0,422000,4373500
54388,6.6,0.5,422000,4373500
54389,6.6,1,422000,4373500
54390,6.57,1.5,422000,4373500
54391,6.52,2,422000,4373500
54392,6.5,2.5,422000,4373500
54393,6.5,3,422000,4373500
54394,6.5,3.5,422000,4373500
54395,6.5,4,422000,4373500
54396,6.5,4.5,422000,4373500
54369,6.65,0,423500,4374000
54370,6.6,0.5,423500,4374000
54371,6.6,1,423500,4374000
54372,6.57,1.5,423500,4374000
54373,6.52,2,423500,4374000
54374,6.5,2.5,423500,4374000
54375,6.5,3,423500,4374000
54376,6.5,3.5,423500,4374000
54377,6.5,4,423500,4374000
54349,6.65,0,424000,4374500
54350,6.6,0.5,424000,4374500
54351,6.6,1,424000,4374500
54352,6.57,1.5,424000,4374500
54353,6.52,2,424000,4374500
54354,6.5,2.5,424000,4374500
54355,6.5,3,424000,4374500
54356,6.5,3.5,424000,4374500
54357,6.5,4,424000,4374500
54358,6.5,4.5,424000,4374500
54336,6.65,0,424500,4375000
54337,6.6,0.5,424500,4375000
54338,6.59,1,424500,4375000
54339,6.57,1.5,424500,4375000
54340,6.52,2,424500,4375000
54341,6.49,2.5,424500,4375000
54342,6.5,3,424500,4375000
54274,6.62,0,425000,4375300
54275,6.57,0.5,425000,4375300
54276,6.57,1,425000,4375300
54277,6.55,1.5,425000,4375300
54278,6.51,2,425000,4375300
54279,6.49,2.5,425000,4375300
54280,6.5,3,425000,4375300
54281,6.5,3.5,425000,4375300
54282,6.5,4,425000,4375300
54241,6.61,0,425000,4375400
54243,6.57,1,425000,4375400
54245,6.51,2,425000,4375400
54247,6.5,3,425000,4375400
54249,6.5,4,425000,4375400
54251,6.5,5,425000,4375400
54252,6.61,0,425100,4375400
54254,6.56,1,425100,4375400
54256,6.51,2,425100,4375400
54258,6.5,3,425100,4375400
54260,6.5,4,425100,4375400
54262,6.5,5,425100,4375400
54193,6.57,0.5,425100,4375500
54195,6.54,1.5,425100,4375500
54197,6.49,2.5,425100,4375500
54199,6.5,3.5,425100,4375500
54201,6.5,4.5,425100,4375500
54204,6.57,0.5,425200,4375500
54206,6.54,1.5,425200,4375500
54208,6.49,2.5,425200,4375500
54210,6.5,3.5,425200,4375500
54212,6.5,4.5,425200,4375500
54149,6.6,0,425300,4375600
54151,6.56,1,425300,4375600
54153,6.51,2,425300,4375600
54155,6.5,3,425300,4375600
54157,6.5,4,425300,4375600
54159,6.5,5,425300,4375600
54160,6.6,0,425400,4375600
54162,6.56,1,425400,4375600
54164,6.51,2,425400,4375600
54166,6.5,3,425400,4375600
54168,6.5,4,425400,4375600
54170,6.5,5,425400,4375600
54029,6.54,1.5,425400,4375700
54038,6.56,0.5,425500,4375700
54046,6.5,4.5,425500,4375700
54055,6.5,3.5,425600,4375700
53838,6.6,0,425500,4375800
53848,6.5,5,425500,4375800
53849,6.59,0,425600,4375800
53859,6.5,5,425600,4375800
53673,6.5,3,425600,4375900
53683,6.49,2.5,425700,4375900
53693,6.5,2,425800,4375900
53382,6.5,3,425800,4376000
53393,6.5,3,425900,4376000
53404,6.5,3,426000,4376000
53415,6.5,3,426100,4376000
53426,6.5,3,426200,4376000
52984,6.54,0.5,426300,4376100
53020,6.5,2,426600,4376100
53056,6.5,3.5,426900,4376100
53092,6.5,5,427200,4376100
53093,6.54,0,427300,4376100
53129,6.51,1.5,427600,4376100
53165,6.5,3,427900,4376100
53201,6.5,4.5,428200,4376100
