UTMX,UTMY
396000,4228000
397000,4228000
398000,4228000
399000,4228000
400000,4228000
382000,4227000
383000,4227000
384000,4227000
385000,4227000
386000,4227000
387000,4227000
388000,4227000
389000,4227000
390000,4227000
391000,4227000
392000,4227000
393000,4227000
394000,4227000
395000,4227000
396000,4227000
397000,4227000
398000,4227000
399000,4227000
400000,4227000
382000,4226000
383000,4226000
384000,4226000
385000,4226000
386000,4226000
387000,4226000
388000,4226000
389000,4226000
390000,4226000
391000,4226000
392000,4226000
393000,4226000
394000,4226000
395000,4226000
396000,4226000
397000,4226000
398000,4226000
399000,4226000
400000,4226000
383000,4225000
384000,4225000
385000,4225000
386000,4225000
387000,4225000
388000,4225000
389000,4225000
390000,4225000
391000,4225000
392000,4225000
393000,4225000
394000,4225000
395000,4225000
396000,4225000
397000,4225000
398000,4225000
399000,4225000
400000,4225000
384000,4224000
385000,4224000
386000,4224000
387000,4224000
388000,4224000
389000,4224000
390000,4224000
391000,4224000
392000,4224000
393000,4224000
394000,4224000
395000,4224000
396000,4224000
397000,4224000
398000,4224000
399000,4224000
400000,4224000
384000,4223000
385000,4223000
386000,4223000
387000,4223000
388000,4223000
389000,4223000
390000,4223000
391000,4223000
392000,4223000
393000,4223000
394000,4223000
395000,4223000
396000,4223000
397000,4223000
398000,4223000
399000,4223000
400000,4223000
382000,4222000
385000,4222000
386000,4222000
387000,4222000
388000,4222000
389000,4222000
390000,4222000
391000,4222000
392000,4222000
393000,4222000
394000,4222000
395000,4222000
396000,4222000
397000,4222000
398000,4222000
399000,4222000
400000,4222000
382000,4221000
384000,4221000
385000,4221000
386000,4221000
387000,4221000
388000,4221000
389000,4221000
390000,4221000
391000,4221000
392000,4221000
393000,4221000
394000,4221000
395000,4221000
396000,4221000
397000,4221000
398000,4221000
399000,4221000
400000,4221000
382000,4220000
383000,4220000
384000,4220000
385000,4220000
386000,4220000
387000,4220000
388000,4220000
389000,4220000
390000,4220000
391000,4220000
392000,4220000
393000,4220000
394000,4220000
395000,4220000
396000,4220000
397000,4220000
398000,4220000
399000,4220000
400000,4220000
382000,4219000
383000,4219000
384000,4219000
385000,4219000
386000,4219000
387000,4219000
388000,4219000
389000,4219000
390000,4219000
391000,4219000
392000,4219000
393000,4219000
394000,4219000
395000,4219000
396000,4219000
397000,4219000
398000,4219000
399000,4219000
400000,4219000
384000,4218000
385000,4218000
386000,4218000
387000,4218000
388000,4218000
389000,4218000
390000,4218000
391000,4218000
392000,4218000
393000,4218000
394000,4218000
395000,4218000
396000,4218000
397000,4218000
398000,4218000
399000,4218000
400000,4218000
384000,4217000
385000,4217000
386000,4217000
387000,4217000
388000,4217000
389000,4217000
390000,4217000
391000,4217000
392000,4217000
393000,4217000
394000,4217000
395000,4217000
396000,4217000
397000,4217000
398000,4217000
399000,4217000
400000,4217000
384000,4216000
385000,4216000
386000,4216000
387000,4216000
388000,4216000
389000,4216000
390000,4216000
391000,4216000
392000,4216000
393000,4216000
394000,4216000
395000,4216000
396000,4216000
397000,4216000
398000,4216000
399000,4216000
400000,4216000
384000,4215000
385000,4215000
386000,4215000
387000,4215000
388000,4215000
389000,4215000
390000,4215000
391000,4215000
392000,4215000
393000,4215000
394000,4215000
395000,4215000
396000,4215000
397000,4215000
398000,4215000
399000,4215000
400000,4215000
384000,4214000
385000,4214000
386000,4214000
387000,4214000
388000,4214000
389000,4214000
390000,4214000
391000,4214000
392000,4214000
393000,4214000
394000,4214000
395000,4214000
396000,4214000
397000,4214000
398000,4214000
399000,4214000
400000,4214000
384000,4213000
385000,4213000
386000,4213000
387000,4213000
388000,4213000
389000,4213000
390000,4213000
391000,4213000
392000,4213000
393000,4213000
394000,4213000
395000,4213000
396000,4213000
397000,4213000
398000,4213000
399000,4213000
400000,4213000
385000,4212000
386000,4212000
387000,4212000
388000,4212000
389000,4212000
390000,4212000
391000,4212000
392000,4212000
393000,4212000
394000,4212000
395000,4212000
396000,4212000
397000,4212000
398000,4212000
399000,4212000
400000,4212000
401000,4212000
385000,4211000
386000,4211000
387000,4211000
388000,4211000
389000,4211000
390000,4211000
391000,4211000
392000,4211000
393000,4211000
394000,4211000
395000,4211000
396000,4211000
397000,4211000
398000,4211000
399000,4211000
400000,4211000
401000,4211000
385000,4210000
386000,4210000
387000,4210000
388000,4210000
389000,4210000
390000,4210000
391000,4210000
392000,4210000
393000,4210000
394000,4210000
395000,4210000
396000,4210000
397000,4210000
398000,4210000
399000,4210000
400000,4210000
401000,4210000
385000,4209000
386000,4209000
387000,4209000
388000,4209000
389000,4209000
390000,4209000
391000,4209000
392000,4209000
393000,4209000
394000,4209000
395000,4209000
396000,4209000
397000,4209000
398000,4209000
399000,4209000
400000,4209000
401000,4209000
386000,4208000
387000,4208000
388000,4208000
389000,4208000
390000,4208000
391000,4208000
392000,4208000
393000,4208000
394000,4208000
395000,4208000
396000,4208000
397000,4208000
398000,4208000
399000,4208000
400000,4208000
401000,4208000
402000,4208000
386000,4207000
387000,4207000
388000,4207000
389000,4207000
390000,4207000
391000,4207000
392000,4207000
393000,4207000
394000,4207000
395000,4207000
396000,4207000
397000,4207000
398000,4207000
399000,4207000
400000,4207000
401000,4207000
402000,4207000
386000,4206000
387000,4206000
388000,4206000
389000,4206000
390000,4206000
391000,4206000
392000,4206000
393000,4206000
394000,4206000
395000,4206000
396000,4206000
397000,4206000
398000,4206000
399000,4206000
400000,4206000
401000,4206000
402000,4206000
387000,4205000
388000,4205000
389000,4205000
390000,4205000
391000,4205000
392000,4205000
393000,4205000
394000,4205000
395000,4205000
396000,4205000
397000,4205000
398000,4205000
399000,4205000
400000,4205000
401000,4205000
402000,4205000
403000,4205000
387000,4204000
388000,4204000
389000,4204000
390000,4204000
391000,4204000
392000,4204000
393000,4204000
394000,4204000
395000,4204000
396000,4204000
397000,4204000
398000,4204000
399000,4204000
400000,4204000
401000,4204000
402000,4204000
403000,4204000
387000,4203000
388000,4203000
389000,4203000
390000,4203000
391000,4203000
392000,4203000
393000,4203000
394000,4203000
395000,4203000
396000,4203000
397000,4203000
398000,4203000
399000,4203000
400000,4203000
401000,4203000
402000,4203000
403000,4203000
388000,4202000
389000,4202000
390000,4202000
391000,4202000
392000,4202000
393000,4202000
394000,4202000
395000,4202000
396000,4202000
397000,4202000
398000,4202000
399000,4202000
400000,4202000
401000,4202000
402000,4202000
403000,4202000
404000,4202000
388000,4201000
389000,4201000
390000,4201000
391000,4201000
392000,4201000
393000,4201000
394000,4201000
395000,4201000
396000,4201000
397000,4201000
398000,4201000
399000,4201000
400000,4201000
401000,4201000
402000,4201000
403000,4201000
404000,4201000
388000,4200000
389000,4200000
390000,4200000
391000,4200000
392000,4200000
393000,4200000
394000,4200000
395000,4200000
396000,4200000
397000,4200000
398000,4200000
399000,4200000
400000,4200000
401000,4200000
402000,4200000
403000,4200000
404000,4200000
389000,4199000
390000,4199000
391000,4199000
392000,4199000
393000,4199000
394000,4199000
395000,4199000
396000,4199000
397000,4199000
398000,4199000
399000,4199000
400000,4199000
401000,4199000
402000,4199000
403000,4199000
404000,4199000
405000,4199000
389000,4198000
390000,4198000
391000,4198000
392000,4198000
393000,4198000
394000,4198000
395000,4198000
396000,4198000
397000,4198000
398000,4198000
399000,4198000
400000,4198000
401000,4198000
402000,4198000
403000,4198000
404000,4198000
405000,4198000
389000,4197000
390000,4197000
391000,4197000
392000,4197000
393000,4197000
394000,4197000
395000,4197000
396000,4197000
397000,4197000
398000,4197000
399000,4197000
400000,4197000
401000,4197000
402000,4197000
403000,4197000
404000,4197000
405000,4197000
385000,4196000
390000,4196000
391000,4196000
392000,4196000
393000,4196000
394000,4196000
395000,4196000
396000,4196000
397000,4196000
398000,4196000
399000,4196000
400000,4196000
401000,4196000
402000,4196000
403000,4196000
404000,4196000
405000,4196000
386000,4195000
391000,4195000
392000,4195000
393000,4195000
394000,4195000
395000,4195000
396000,4195000
397000,4195000
398000,4195000
399000,4195000
400000,4195000
401000,4195000
402000,4195000
403000,4195000
404000,4195000
405000,4195000
406000,4195000
388000,4194000
390000,4194000
392000,4194000
393000,4194000
394000,4194000
395000,4194000
396000,4194000
397000,4194000
398000,4194000
399000,4194000
400000,4194000
401000,4194000
402000,4194000
403000,4194000
404000,4194000
405000,4194000
406000,4194000
388000,4193000
391000,4193000
392000,4193000
393000,4193000
394000,4193000
395000,4193000
396000,4193000
397000,4193000
398000,4193000
399000,4193000
400000,4193000
401000,4193000
402000,4193000
403000,4193000
404000,4193000
405000,4193000
406000,4193000
377000,4192000
391000,4192000
392000,4192000
393000,4192000
394000,4192000
395000,4192000
396000,4192000
397000,4192000
398000,4192000
399000,4192000
400000,4192000
401000,4192000
402000,4192000
403000,4192000
404000,4192000
405000,4192000
406000,4192000
407000,4192000
391000,4191000
392000,4191000
393000,4191000
394000,4191000
395000,4191000
396000,4191000
397000,4191000
398000,4191000
399000,4191000
400000,4191000
401000,4191000
402000,4191000
403000,4191000
404000,4191000
405000,4191000
406000,4191000
407000,4191000
380000,4190000
381000,4190000
382000,4190000
383000,4190000
387000,4190000
391000,4190000
392000,4190000
393000,4190000
394000,4190000
395000,4190000
396000,4190000
397000,4190000
398000,4190000
399000,4190000
400000,4190000
401000,4190000
402000,4190000
403000,4190000
404000,4190000
405000,4190000
406000,4190000
407000,4190000
381000,4189000
391000,4189000
392000,4189000
393000,4189000
394000,4189000
395000,4189000
396000,4189000
397000,4189000
398000,4189000
399000,4189000
400000,4189000
401000,4189000
402000,4189000
403000,4189000
404000,4189000
405000,4189000
406000,4189000
407000,4189000
408000,4189000
384000,4188000
385000,4188000
387000,4188000
390000,4188000
391000,4188000
392000,4188000
393000,4188000
394000,4188000
395000,4188000
396000,4188000
397000,4188000
398000,4188000
399000,4188000
400000,4188000
401000,4188000
402000,4188000
403000,4188000
404000,4188000
405000,4188000
406000,4188000
407000,4188000
408000,4188000
384000,4187000
385000,4187000
386000,4187000
387000,4187000
388000,4187000
390000,4187000
391000,4187000
392000,4187000
393000,4187000
394000,4187000
395000,4187000
396000,4187000
397000,4187000
398000,4187000
399000,4187000
400000,4187000
401000,4187000
402000,4187000
403000,4187000
404000,4187000
405000,4187000
406000,4187000
407000,4187000
408000,4187000
384000,4186000
385000,4186000
386000,4186000
389000,4186000
390000,4186000
391000,4186000
392000,4186000
393000,4186000
394000,4186000
395000,4186000
396000,4186000
397000,4186000
398000,4186000
399000,4186000
400000,4186000
401000,4186000
402000,4186000
403000,4186000
404000,4186000
405000,4186000
406000,4186000
407000,4186000
408000,4186000
409000,4186000
386000,4185000
387000,4185000
388000,4185000
389000,4185000
390000,4185000
391000,4185000
392000,4185000
393000,4185000
394000,4185000
395000,4185000
396000,4185000
397000,4185000
398000,4185000
399000,4185000
400000,4185000
401000,4185000
402000,4185000
403000,4185000
404000,4185000
405000,4185000
406000,4185000
407000,4185000
408000,4185000
409000,4185000
382000,4184000
384000,4184000
385000,4184000
386000,4184000
387000,4184000
388000,4184000
389000,4184000
390000,4184000
391000,4184000
392000,4184000
393000,4184000
394000,4184000
395000,4184000
396000,4184000
397000,4184000
398000,4184000
399000,4184000
400000,4184000
401000,4184000
402000,4184000
403000,4184000
404000,4184000
405000,4184000
406000,4184000
407000,4184000
408000,4184000
409000,4184000
386000,4183000
387000,4183000
388000,4183000
389000,4183000
390000,4183000
391000,4183000
392000,4183000
393000,4183000
394000,4183000
395000,4183000
396000,4183000
397000,4183000
398000,4183000
399000,4183000
400000,4183000
401000,4183000
402000,4183000
403000,4183000
404000,4183000
405000,4183000
406000,4183000
407000,4183000
408000,4183000
386000,4182000
388000,4182000
389000,4182000
390000,4182000
391000,4182000
392000,4182000
393000,4182000
394000,4182000
395000,4182000
396000,4182000
397000,4182000
398000,4182000
399000,4182000
400000,4182000
401000,4182000
402000,4182000
403000,4182000
404000,4182000
405000,4182000
406000,4182000
407000,4182000
385000,4181000
386000,4181000
387000,4181000
388000,4181000
389000,4181000
390000,4181000
391000,4181000
392000,4181000
393000,4181000
394000,4181000
395000,4181000
396000,4181000
397000,4181000
398000,4181000
399000,4181000
400000,4181000
401000,4181000
402000,4181000
403000,4181000
404000,4181000
405000,4181000
406000,4181000
385000,4180000
386000,4180000
387000,4180000
388000,4180000
389000,4180000
390000,4180000
391000,4180000
392000,4180000
393000,4180000
394000,4180000
395000,4180000
396000,4180000
397000,4180000
398000,4180000
399000,4180000
400000,4180000
401000,4180000
402000,4180000
403000,4180000
404000,4180000
405000,4180000
385000,4179000
386000,4179000
387000,4179000
388000,4179000
389000,4179000
390000,4179000
391000,4179000
392000,4179000
393000,4179000
394000,4179000
395000,4179000
396000,4179000
397000,4179000
398000,4179000
399000,4179000
400000,4179000
401000,4179000
402000,4179000
403000,4179000
404000,4179000
385000,4178000
386000,4178000
387000,4178000
388000,4178000
389000,4178000
390000,4178000
391000,4178000
392000,4178000
393000,4178000
394000,4178000
395000,4178000
396000,4178000
397000,4178000
398000,4178000
399000,4178000
400000,4178000
401000,4178000
402000,4178000
384000,4177000
385000,4177000
386000,4177000
387000,4177000
388000,4177000
389000,4177000
390000,4177000
391000,4177000
392000,4177000
393000,4177000
394000,4177000
395000,4177000
396000,4177000
397000,4177000
398000,4177000
399000,4177000
400000,4177000
401000,4177000
384000,4176000
385000,4176000
386000,4176000
387000,4176000
388000,4176000
389000,4176000
390000,4176000
391000,4176000
392000,4176000
393000,4176000
394000,4176000
395000,4176000
396000,4176000
397000,4176000
398000,4176000
399000,4176000
400000,4176000
385000,4175000
386000,4175000
387000,4175000
388000,4175000
389000,4175000
390000,4175000
391000,4175000
392000,4175000
393000,4175000
394000,4175000
395000,4175000
396000,4175000
397000,4175000
398000,4175000
399000,4175000
386000,4174000
387000,4174000
388000,4174000
389000,4174000
390000,4174000
391000,4174000
392000,4174000
393000,4174000
394000,4174000
395000,4174000
396000,4174000
397000,4174000
398000,4174000
381000,4173000
386000,4173000
387000,4173000
388000,4173000
389000,4173000
390000,4173000
391000,4173000
392000,4173000
393000,4173000
394000,4173000
